make_model,body_type,Body Color,km,hp,Gearing Type,Extras,price
Audi A1,Sedans,White,31100,85,Automatic,"Alloy wheels,Shift paddles",15700
Audi A1,Sedans,Red,79244,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",15680
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Sedans,White,58722,85,Automatic,"Alloy wheels,Sport seats,Voice Control",15750
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Sedans,Black,11725,85,Automatic,"Alloy wheels,Sport package,Sport suspension",15660
Audi A1,Sedans,Grey,41600,85,Automatic,Alloy wheels,15750
Audi A1,Sedans,Red,56000,85,Automatic,"Alloy wheels,Voice Control",11000
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,87300,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport suspension,Voice Control",14930
Audi A1,Sedans,White,86698,85,Automatic,"Alloy wheels,Cab or rented Car,Sport seats,Voice Control",14930
Audi A1,Sedans,Black,70000,85,Automatic,"Alloy wheels,Shift paddles",14950
Audi A1,Sedans,Black,87300,85,Automatic,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport suspension,Voice Control",14930
Audi A1,Sedans,Red,115900,85,Automatic,Alloy wheels,14900
Audi A1,Compact,Black,25000,85,Automatic,"Alloy wheels,Sport seats,Sport suspension,Voice Control",14850
Audi A1,Compact,White,58718,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",14890
Audi A1,Compact,Red,35730,85,Automatic,"Alloy wheels,Sport seats",14700
Audi A1,Sedans,Black,83450,85,Automatic,"Alloy wheels,Voice Control",14640
Audi A1,Sedans,Brown,75000,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",14799
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Sedans,Black,58525,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension",16395
Audi A1,Sedans,Grey,37000,85,Automatic,"Alloy wheels,Sport seats",16250
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Red,53000,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",16290
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Grey,72761,85,Automatic,"Alloy wheels,Sport seats",15998
Audi A1,Sedans,White,19000,85,Automatic,"Alloy wheels,Sport package,Sport suspension",16000
Audi A1,Sedans,Black,19068,85,Automatic,"Alloy wheels,Winter tyres",16150
Audi A1,Sedans,Black,11000,85,Automatic,Sport seats,16000
Audi A1,Compact,Brown,33200,85,Automatic,"Alloy wheels,Sport package,Voice Control",15993
Audi A1,Sedans,Red,45000,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",15990
Audi A1,Compact,Black,42900,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats",15990
Audi A1,Sedans,Grey,52900,85,Automatic,"Alloy wheels,Sport package",15980
Audi A1,Compact,Grey,40500,85,Automatic,"Alloy wheels,Catalytic Converter,Sport suspension",15590
Audi A1,Sedans,Grey,146140,85,Automatic,"Alloy wheels,Shift paddles,Sport package,Sport seats,Voice Control",15990
Audi A1,Sedans,Black,44300,85,Automatic,Alloy wheels,15980
Audi A1,Compact,Black,9300,85,Automatic,Voice Control,15990
Audi A1,Compact,White,72192,85,Automatic,"Alloy wheels,Sport seats,Sport suspension",15980
Audi A1,Compact,Black,46123,85,Automatic,"Alloy wheels,Sport package,Sport seats,Touch screen,Voice Control",15990
Audi A1,Sedans,White,18150,85,Automatic,Alloy wheels,15580
Audi A1,Sedans,Black,40528,85,Automatic,Alloy wheels,15490
Audi A1,Compact,White,104000,85,Automatic,Alloy wheels,15500
Audi A1,Sedans,Black,63473,85,Automatic,Alloy wheels,15500
Audi A1,Compact,Grey,29950,85,Automatic,"Alloy wheels,Sport seats",15490
Audi A1,Compact,White,24030,85,Automatic,"Alloy wheels,Sport seats,Voice Control",15450
Audi A1,Compact,Black,36590,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",15450
Audi A1,Compact,Black,25600,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",15450
Audi A1,Compact,Blue,13776,85,Automatic,"Alloy wheels,Sport seats,Voice Control",15444
Audi A1,Compact,Black,34400,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",15960
Audi A1,Sedans,Black,34400,85,Automatic,"Alloy wheels,Catalytic Converter,Voice Control",15960
Audi A1,Compact,White,66844,85,Automatic,"Alloy wheels,Sport package,Sport suspension,Voice Control",15930
Audi A1,Sedans,Grey,58000,85,Automatic,Alloy wheels,15900
Audi A1,Sedans,White,40000,85,Automatic,Alloy wheels,15900
Audi A1,Sedans,White,41500,85,Automatic,Alloy wheels,15900
Audi A1,Compact,Black,43255,85,Automatic,Alloy wheels,15425
Audi A1,Compact,Black,49351,85,Automatic,"Alloy wheels,Sport seats,Voice Control",14990
Audi A1,Compact,Black,42023,85,Automatic,Alloy wheels,15889
Audi A1,Sedans,Black,36950,85,Automatic,"Alloy wheels,Shift paddles,Sport seats",15970
Audi A1,Compact,White,106829,85,Automatic,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",15889
Audi A1,Sedans,Silver,49880,85,Automatic,Alloy wheels,15880
Audi A1,Compact,Black,50272,85,Automatic,"Alloy wheels,Sport package",15850
Audi A1,Compact,Grey,69900,85,Automatic,"Alloy wheels,Sport package,Sport seats,Sport suspension",15850
Audi A1,Sedans,Grey,19582,85,Automatic,Alloy wheels,15800
Audi A1,Sedans,Blue,43954,85,Automatic,"Alloy wheels,Catalytic Converter,Sport suspension,Voice Control",15790
Audi A1,Sedans,Red,32910,85,Automatic,"Alloy wheels,Sport seats,Voice Control",15840
Audi A1,Sedans,Black,32814,85,Automatic,"Alloy wheels,Catalytic Converter,Sport package,Sport suspension,Voice Control",15790
Audi A1,Sedans,Black,59702,85,Automatic,"Alloy wheels,Sport suspension",15789
Audi A1,Compact,White,23211,85,Automatic,Alloy wheels,15780
Audi A1,Compact,Black,97930,85,Manual,"Catalytic Converter,Sport package",12170
Audi A1,Sedans,White,70000,85,Manual,Alloy wheels,12490
Audi A1,Compact,Black,54392,85,Manual,"Alloy wheels,Catalytic Converter",12820
Audi A1,Sedans,White,73000,85,Manual,"Alloy wheels,Voice Control",11950
Audi A1,Sedans,Black,111380,85,Manual,"Alloy wheels,Voice Control",12480
Audi A1,Sedans,White,63350,85,Manual,Voice Control,12480
Audi A1,Sedans,Black,129550,85,Manual,"Alloy wheels,Sport seats,Voice Control",12480
Audi A1,Sedans,Black,28978,85,Manual,Alloy wheels,12900
Audi A1,Sedans,Blue,61220,85,Manual,Alloy wheels,13420
Audi A1,Sedans,White,71000,85,Manual,"Alloy wheels,Handicapped enabled,Sport package,Sport seats,Sport suspension,Touch screen,Trailer hitch,Voice Control",13490
Audi A1,Sedans,Black,24999,85,Manual,"Alloy wheels,Handicapped enabled,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",13490
Audi A1,Sedans,Black,46400,85,Manual,"Alloy wheels,Sport suspension",13490
Audi A1,Sedans,Black,81600,85,Manual,Alloy wheels,13680
Audi A1,Sedans,White,65500,85,Manual,"Alloy wheels,Voice Control",13640
Audi A1,Sedans,Black,25950,85,Manual,"Alloy wheels,Voice Control",13650
Audi A1,Compact,White,32779,85,Manual,Alloy wheels,13490
Audi A1,Compact,Blue,75800,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Voice Control",13660
Audi A1,Compact,Black,23450,85,Manual,Alloy wheels,13680
Audi A1,Sedans,Black,63952,85,Manual,"Alloy wheels,Sport seats,Voice Control",13750
Audi A1,Sedans,Grey,34000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",13900
Audi A1,Sedans,Black,47155,85,Manual,"Alloy wheels,Sport package,Sport seats,Voice Control",13900
Audi A1,Sedans,Blue,80000,85,Manual,"Alloy wheels,Sport package,Sport seats",13900
Audi A1,Compact,Silver,39838,85,Manual,"Alloy wheels,Voice Control",13900
Audi A1,Compact,White,30000,85,Manual,Alloy wheels,13890
Audi A1,Compact,White,22223,85,Manual,Alloy wheels,13890
Audi A1,Compact,Black,107592,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13890
Audi A1,Compact,White,125000,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",13890
Audi A1,Sedans,Black,20000,85,Manual,Alloy wheels,13900
Audi A1,Sedans,Brown,38900,85,Manual,Alloy wheels,13890
Audi A1,Sedans,Blue,18371,85,Manual,Alloy wheels,13890
Audi A1,Sedans,Blue,18371,85,Manual,Alloy wheels,13890
Audi A1,Sedans,Blue,18371,85,Manual,Alloy wheels,13890
Audi A1,Sedans,Silver,84708,85,Manual,Alloy wheels,13940
Audi A1,Sedans,Silver,115000,85,Manual,Alloy wheels,13940
Audi A1,Compact,Black,58011,85,Manual,"Alloy wheels,Voice Control",13940
Audi A1,Sedans,Blue,56989,85,Manual,Alloy wheels,13900
Audi A1,Sedans,Black,65000,85,Manual,"Alloy wheels,Voice Control",13900
Audi A1,Compact,Silver,40200,85,Manual,Alloy wheels,13900
Audi A1,Sedans,Black,59000,85,Manual,"Sport seats,Sport suspension",13900
Audi A1,Sedans,Grey,24978,85,Manual,"Alloy wheels,Touch screen",13900
Audi A1,Sedans,White,10000,85,Manual,Alloy wheels,13900
Audi A1,Sedans,Blue,100000,85,Manual,Alloy wheels,13900
Audi A1,Sedans,White,44000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension",13900
Audi A1,Sedans,Grey,36040,85,Manual,"Alloy wheels,Sport seats",13900
Audi A1,Compact,Black,84500,85,Manual,"Alloy wheels,Sport package,Voice Control",13900
Audi A1,Compact,Grey,45521,85,Manual,Alloy wheels,13900
Audi A1,Compact,Grey,61582,85,Manual,Alloy wheels,13900
Audi A1,Compact,Grey,67992,85,Manual,Alloy wheels,13900
Audi A1,Sedans,White,49000,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",13900
Audi A1,Sedans,Black,69347,85,Manual,Alloy wheels,13880
Audi A1,Compact,White,80120,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Voice Control",13888
Audi A1,Sedans,Black,88483,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",13880
Audi A1,Sedans,White,51400,85,Manual,"Alloy wheels,Voice Control",13880
Audi A1,Sedans,White,63150,85,Manual,"Alloy wheels,Voice Control",13880
Audi A1,Sedans,Black,41961,85,Manual,"Alloy wheels,Catalytic Converter",13880
Audi A1,Sedans,Black,63608,85,Manual,"Alloy wheels,Sport seats,Voice Control",13750
Audi A1,Compact,Blue,41515,85,Manual,Alloy wheels,13750
Audi A1,Compact,Black,91500,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Trailer hitch,Voice Control",13750
Audi A1,Compact,Black,62400,85,Manual,Voice Control,13720
Audi A1,Sedans,Grey,37000,85,Manual,"Alloy wheels,Sport seats",13700
Audi A1,Compact,Black,55850,85,Manual,Alloy wheels,13710
Audi A1,Sedans,Violet,70000,85,Manual,Alloy wheels,13700
Audi A1,Sedans,Violet,70000,85,Manual,Sport seats,13700
Audi A1,Sedans,Blue,62500,85,Manual,"Alloy wheels,Voice Control",13700
Audi A1,Compact,White,77000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Tuned car,Winter tyres",13700
Audi A1,Sedans,Black,53000,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",13700
Audi A1,Sedans,Grey,39283,85,Manual,"Alloy wheels,Sport package,Sport seats,Touch screen,Voice Control",13700
Audi A1,Sedans,Black,56539,85,Manual,"Alloy wheels,Catalytic Converter",13700
Audi A1,Sedans,Grey,32894,85,Manual,Alloy wheels,13690
Audi A1,Compact,White,100200,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",13685
Audi A1,Sedans,Black,15100,85,Manual,Alloy wheels,13680
Audi A1,Sedans,Silver,88879,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",13000
Audi A1,Sedans,Black,29000,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",13000
Audi A1,Sedans,Black,29000,85,Manual,Alloy wheels,13000
Audi A1,Sedans,Black,29000,85,Manual,Alloy wheels,13000
Audi A1,Sedans,Black,37500,85,Manual,Alloy wheels,13000
Audi A1,Sedans,Black,28500,85,Manual,Winter tyres,13000
Audi A1,Sedans,Black,46689,85,Manual,"Alloy wheels,Sport suspension",13000
Audi A1,Sedans,Black,21600,85,Manual,"Sport seats,Sport suspension",12999
Audi A1,Sedans,White,16885,85,Manual,Alloy wheels,12999
Audi A1,Sedans,Black,22500,85,Manual,"Alloy wheels,Sport seats",12999
Audi A1,Sedans,Black,80050,85,Manual,Alloy wheels,12999
Audi A1,Sedans,Red,17631,85,Manual,Alloy wheels,12990
Audi A1,Sedans,Red,65550,85,Manual,"Alloy wheels,Catalytic Converter",12990
Audi A1,Compact,Grey,93543,85,Manual,Alloy wheels,13680
Audi A1,Sedans,Black,118200,85,Manual,Alloy wheels,12990
Audi A1,Sedans,Black,62079,85,Manual,"Alloy wheels,Sport seats,Sport suspension",12990
Audi A1,Compact,Grey,33928,85,Manual,"Alloy wheels,Sport package,Voice Control",13680
Audi A1,Compact,Black,92602,85,Manual,Voice Control,13860
Audi A1,Sedans,White,20680,85,Manual,"Alloy wheels,Voice Control",13840
Audi A1,Compact,Red,31284,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Voice Control",13850
Audi A1,Sedans,Red,45258,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13850
Audi A1,Sedans,Red,45258,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13850
Audi A1,Sedans,Red,45258,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13850
Audi A1,Sedans,Red,45258,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13850
Audi A1,Compact,Red,46460,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",13830
Audi A1,Compact,Black,67359,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",13820
Audi A1,Compact,Grey,94800,85,Manual,Alloy wheels,13800
Audi A1,Compact,Brown,85000,85,Manual,Alloy wheels,13800
Audi A1,Sedans,Silver,31779,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",13799
Audi A1,Sedans,Red,32264,85,Manual,Alloy wheels,13794
Audi A1,Sedans,Black,49400,85,Manual,Alloy wheels,13790
Audi A1,Sedans,White,57000,85,Manual,Alloy wheels,13790
Audi A1,Sedans,Grey,59835,85,Manual,"Alloy wheels,Sport seats",12990
Audi A1,Sedans,White,51400,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13780
Audi A1,Sedans,White,65500,85,Manual,"Alloy wheels,Voice Control",13640
Audi A1,Sedans,White,63250,85,Manual,Alloy wheels,13560
Audi A1,Sedans,Blue,61129,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Touch screen",13550
Audi A1,Compact,Black,28235,85,Manual,"Alloy wheels,Sport seats",13770
Audi A1,Sedans,White,103195,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",13400
Audi A1,Sedans,White,56917,85,Manual,"Sport seats,Sport suspension,Voice Control,Winter tyres",13400
Audi A1,Compact,Grey,88497,85,Manual,Alloy wheels,13400
Audi A1,Compact,Grey,81431,85,Manual,Alloy wheels,13400
Audi A1,Compact,Grey,96063,85,Manual,"Alloy wheels,Sport suspension",13400
Audi A1,Compact,Grey,69815,85,Manual,Alloy wheels,13400
Audi A1,Compact,Grey,82813,85,Manual,Alloy wheels,13400
Audi A1,Sedans,White,17900,85,Manual,"Alloy wheels,Cab or rented Car",13390
Audi A1,Compact,White,28600,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13390
Audi A1,Compact,Black,40365,85,Manual,Alloy wheels,13350
Audi A1,Compact,Silver,50437,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension",13380
Audi A1,Sedans,Brown,52706,85,Manual,"Alloy wheels,Sport suspension",13360
Audi A1,Sedans,Blue,82089,85,Manual,"Alloy wheels,Sport package",13300
Audi A1,Sedans,White,35237,85,Manual,Alloy wheels,13295
Audi A1,Sedans,Blue,64000,85,Manual,"Alloy wheels,Voice Control",13290
Audi A1,Compact,White,19500,85,Manual,Catalytic Converter,13260
Audi A1,Compact,Black,29136,85,Manual,Alloy wheels,13200
Audi A1,Sedans,Black,53000,85,Manual,"Alloy wheels,Sport suspension,Winter tyres",13200
Audi A1,Compact,Black,55800,85,Manual,Alloy wheels,13550
Audi A1,Sedans,Blue,103000,85,Manual,"Alloy wheels,Sport package,Sport seats,Voice Control",13500
Audi A1,Compact,Blue,46664,85,Manual,Alloy wheels,13500
Audi A1,Sedans,Black,8400,85,Manual,Alloy wheels,13500
Audi A1,Compact,Red,92449,85,Manual,Alloy wheels,13500
Audi A1,Compact,Black,34100,85,Manual,Alloy wheels,13500
Audi A1,Sedans,Black,50707,85,Manual,"Alloy wheels,Voice Control",13500
Audi A1,Compact,Black,81340,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Voice Control",13500
Audi A1,Sedans,Grey,66500,85,Manual,"Sport seats,Sport suspension",13200
Audi A1,Compact,White,46200,85,Manual,"Alloy wheels,Sport seats",12989
Audi A1,Sedans,Black,65849,85,Manual,Alloy wheels,12985
Audi A1,Sedans,Black,92350,85,Manual,"Alloy wheels,Voice Control",12980
Audi A1,Compact,Black,42906,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",12980
Audi A1,Sedans,Black,53980,85,Manual,Alloy wheels,12980
Audi A1,Sedans,Silver,100000,85,Manual,Alloy wheels,12950
Audi A1,Sedans,Grey,41250,85,Manual,"Alloy wheels,Sport seats,Voice Control,Winter tyres",12950
Audi A1,Sedans,White,27600,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Winter tyres",12950
Audi A1,Station wagon,White,23311,85,Manual,Alloy wheels,12950
Audi A1,Compact,Black,168000,85,Manual,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",12950
Audi A1,Sedans,White,55100,85,Manual,"Alloy wheels,Sport seats",12950
Audi A1,Compact,White,52291,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension",12930
Audi A1,Compact,Black,76000,85,Manual,"Alloy wheels,Voice Control",12900
Audi A1,Compact,Black,33983,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",13490
Audi A1,Sedans,Black,137145,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13490
Audi A1,Compact,White,66200,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",13480
Audi A1,Sedans,White,66200,85,Manual,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",13480
Audi A1,Sedans,Black,4381,85,Manual,Alloy wheels,13480
Audi A1,Compact,Blue,58680,85,Manual,"Alloy wheels,Sport seats,Sport suspension",13475
Audi A1,Sedans,Blue,51300,85,Manual,Catalytic Converter,13470
Audi A1,Sedans,White,84530,85,Manual,"Alloy wheels,Sport seats,Sport suspension,Winter tyres",13450
Audi A1,Sedans,Black,24768,85,Manual,Alloy wheels,13450
Audi A1,Sedans,Black,58500,85,Manual,"Catalytic Converter,Voice Control",13430
Audi A1,Sedans,Black,57300,85,Manual,"Catalytic Converter,Voice Control",13430
Audi A1,Compact,Black,57300,85,Manual,"Catalytic Converter,Voice Control",13430
Audi A1,Sedans,Black,96000,85,Manual,Alloy wheels,12790
Audi A1,Sedans,White,28642,85,Manual,Alloy wheels,12788
Audi A1,Compact,Black,64000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package",12780
Audi A1,Sedans,Black,91875,85,Manual,"Alloy wheels,Catalytic Converter,Voice Control",12740
Audi A1,Compact,Red,17100,85,Manual,"Alloy wheels,Sport suspension,Voice Control",12736
Audi A1,Compact,White,75287,85,Manual,Catalytic Converter,12750
Audi A1,Sedans,Silver,47000,85,Manual,"Alloy wheels,Sport package,Voice Control",12750
Audi A1,Compact,Blue,36621,85,Manual,"Alloy wheels,Catalytic Converter,Sport suspension",12700
Audi A1,Sedans,Black,146710,85,Manual,"Alloy wheels,Voice Control",12700
Audi A1,Sedans,White,95000,85,Manual,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Sport suspension,Voice Control",12550
