age,income,pto_days,vacation
43,38000,4,0
71,149419,12,1
23,124468,5,1
44,48242,2,0
27,78582,7,0
38,57625,5,0
37,45365,4,0
26,555,0,0
31,35912,0,0
67,88445,0,1
43,95194,6,1
60,136298,11,1
36,62346,0,0
24,26400,4,0
27,55479,1,0
51,78853,5,0
35,25778,4,0
67,57464,1,0
69,68000,0,1
62,50554,5,0
56,20441,6,0
28,22445,7,0
64,30000,4,1
60,90139,1,0
71,6725,6,0
29,69535,2,0
23,73145,8,0
20,7000,0,0
69,32000,2,1
47,38445,0,0
40,100790,8,1
56,63856,0,0
50,17445,8,0
27,75445,3,0
31,64689,2,0
64,10286,0,0
58,211785,12,1
48,61000,7,1
60,63000,5,0
36,52907,3,0
43,69000,6,1
32,21691,0,0
61,13331,3,0
53,48333,4,0
27,46001,0,0
56,41333,4,0
61,108897,8,1
73,85723,2,0
24,19859,0,0
53,75000,4,0
22,23602,4,0
72,91772,7,0
59,179182,12,1
73,73636,0,0
17,8165,0,0
43,209755,6,1
70,40000,4,1
59,1816,0,0
67,86556,1,0
21,59800,4,1
48,73369,2,0
68,9001,5,0
47,81250,0,0
61,125000,8,1
26,83016,5,0
37,64277,4,0
33,35778,6,1
44,24333,5,0
37,6169,3,0
22,4722,2,0
28,56080,1,0
25,60245,0,1
20,71445,3,1
63,29778,3,1
68,67333,7,0
57,555,0,0
71,63316,4,0
58,69000,8,1
33,11389,0,0
56,79165,6,0
53,98905,9,1
57,11681,0,0
21,0,0,0
47,63000,8,1
54,105533,12,0
33,91144,1,0
66,66467,5,1
55,66000,7,1
28,66000,1,1
24,12291,5,0
56,82000,8,0
69,88035,4,0
75,44000,3,1
63,47080,8,1
47,40100,5,0
38,103591,8,1
54,82437,11,1
38,68016,6,0
58,51445,0,0
32,74090,3,0
64,59800,2,1
66,47698,0,0
39,51294,4,0
66,204706,10,1
38,199526,6,0
24,58000,2,1
72,92000,4,1
23,78423,5,0
22,72000,6,1
63,23923,0,0
72,55333,7,1
61,148709,8,1
36,10445,4,0
33,55705,7,0
35,34981,8,0
50,51245,3,0
51,78000,8,1
50,66122,2,0
43,49673,11,1
37,305000,10,1
62,75686,2,0
27,34061,2,0
35,69412,4,0
33,22222,0,0
27,9000,0,0
49,56000,6,0
61,65000,1,1
24,62445,0,1
61,49990,5,0
74,32232,2,0
24,29417,1,0
25,17000,7,0
52,85548,3,0
42,11912,5,0
63,152322,8,1
54,75333,6,0
22,92601,6,0
18,16934,2,0
23,73445,4,1
57,85640,12,1
43,555,0,0
50,43271,5,1
28,18544,5,0
27,67333,6,1
67,33876,2,0
27,19333,2,0
61,19333,8,0
51,118000,7,1
45,333,2,0
66,60000,0,1
31,35693,3,0
20,71445,3,1
63,39390,6,0
36,14930,3,0
35,12792,2,0
32,53800,0,0
24,11260,1,0
47,76328,1,0
40,82991,0,0
52,113089,10,1
27,30778,1,1
22,555,0,0
58,45486,7,0
55,51000,3,0
48,63552,0,0
46,101000,11,0
45,67118,3,1
49,97804,4,0
49,122364,12,1
69,333,2,0
51,15333,11,0
63,49771,6,1
42,222,0,0
34,570,4,0
29,32800,7,1
37,198044,10,1
29,81000,11,0
27,20333,3,0
66,42692,4,0
62,66012,0,0
64,100633,8,1
35,22777,0,0
63,20490,2,0
44,42404,1,0
49,75245,2,0
33,13445,8,0
56,207182,10,1
39,34423,3,0
59,138794,4,1
70,26253,6,0
52,13000,7,0
54,0,0,0
63,333,2,0
46,0,0,0
28,333,2,0
51,0,2,0
52,57418,0,0
60,52333,4,0
48,12445,2,0
50,142794,8,1
65,93796,7,0
27,30079,2,0
54,161223,5,1
30,31377,3,0
60,77341,8,1
37,74095,0,0
35,68530,0,0
67,4678,7,0
39,54954,7,0
44,555,0,0
69,57000,5,1
40,90112,9,1
42,123232,7,1
24,46704,0,0
28,66000,1,1
68,94173,0,0
53,106333,12,1
35,34604,3,0
63,27333,10,0
36,23445,0,1
55,61778,2,0
24,89320,6,0
27,20000,9,0
23,65000,3,1
53,233042,11,1
71,69000,5,0
27,7288,1,0
47,24033,5,0
34,11165,2,0
69,54445,2,1
52,12138,4,0
37,11874,3,0
50,23960,4,0
21,58000,1,1
46,166297,12,1
27,19416,2,0
45,45005,1,0
64,39344,0,0
70,43000,5,1
47,55445,3,0
24,17655,1,0
26,63418,0,0
55,51000,3,0
26,19000,0,0
20,13863,4,0
50,152123,12,1
60,58000,4,1
54,1000,2,0
17,6467,0,0
43,94987,7,0
41,97430,0,0
27,23333,6,0
38,70467,8,1
24,24975,3,0
74,63000,0,1
60,37467,5,0
57,8312,3,0
57,57041,4,0
39,90203,3,0
37,178564,12,1
41,43000,3,0
69,59000,6,1
32,164073,3,0
41,15314,2,0
60,16270,6,0
72,60333,8,1
34,12459,0,0
54,105000,10,0
54,61040,3,0
77,69000,2,1
68,33333,7,1
55,70607,10,1
74,95752,1,0
68,54467,4,1
48,101538,11,1
30,8615,0,0
23,74926,7,0
68,146518,11,1
45,92863,12,0
31,26000,4,0
30,24016,5,0
42,87762,6,1
44,12445,6,0
24,19741,3,0
46,204901,5,0
46,33509,4,0
33,10779,0,0
60,121333,8,1
30,23088,0,0
36,161454,1,0
75,3814,2,0
66,555,0,0
62,80493,0,0
67,16825,3,0
27,7531,0,0
43,76485,0,0
66,185681,6,1
31,36000,5,0
53,39000,0,1
56,108185,6,1
59,2766,5,0
35,16555,2,0
24,13594,0,0
49,23745,4,0
53,121000,9,1
22,19800,3,0
62,113130,6,1
46,74445,4,1
55,225745,4,0
34,83525,4,0
49,65357,5,0
53,61159,6,0
60,97146,0,0
32,48000,11,1
73,63635,2,0
59,205909,6,1
51,182376,9,1
63,74594,2,0
71,98134,0,0
32,23852,2,0
31,71445,1,1
72,34754,0,0
62,3000,2,0
51,44336,6,1
36,22883,4,0
52,23547,7,1
75,41000,2,1
25,77445,6,0
67,555,0,0
19,333,2,0
22,233939,2,0
65,77028,4,0
50,40000,2,0
54,61302,6,0
44,10000,8,0
67,59333,10,0
30,301333,12,1
49,40655,8,0
22,13592,0,0
55,154517,3,1
28,6969,3,0
24,56988,0,0
45,192142,5,1
46,43778,2,0
22,21337,0,0
32,44000,6,1
70,13617,0,0
28,21912,0,1
20,6145,3,0
65,61445,1,1
65,90778,6,1
70,70778,1,1
37,36000,2,0
66,72056,7,0
59,55244,6,0
64,51000,2,1
44,45000,4,0
53,30360,0,0
29,69848,0,0
23,17433,0,0
41,34391,0,0
33,11000,9,0
20,13888,0,0
66,75127,3,0
50,203280,12,1
52,77467,5,0
28,30870,4,0
68,63778,9,1
41,70627,2,0
72,20941,1,0
37,90802,2,0
29,79445,5,0
60,55445,0,1
31,10175,0,0
19,8721,0,0
47,60283,1,0
70,52333,5,1
43,173103,11,1
37,24551,1,0
56,32778,3,0
39,155311,3,1
75,74388,6,0
53,78455,2,0
43,123565,9,1
70,3000,2,0
53,-1667,2,0
34,42354,9,0
62,38000,7,0
29,38881,0,0
56,44097,6,1
34,6883,6,0
36,31285,0,0
69,95287,8,0
60,20000,6,0
55,96435,6,0
29,24336,0,0
26,22467,1,0
40,88333,11,0
40,0,0,0
51,33837,3,0
23,265,0,0
50,0,0,0
64,222,0,0
59,12776,0,0
57,102508,7,1
42,84085,2,0
41,36247,4,0
59,126506,9,1
29,24445,0,0
64,93463,5,0
18,1858,0,0
26,14334,3,0
32,18417,6,0
46,53000,5,0
43,34946,0,0
40,39000,3,0
53,60707,1,0
44,40445,2,0
31,33000,6,1
28,46224,5,0
34,47863,9,1
41,70000,9,1
58,11000,2,0
30,72000,4,0
31,68000,2,1
26,3093,0,0
20,1273,5,0
65,238919,2,1
54,53952,8,1
33,54385,4,0
30,22432,2,0
54,61492,8,0
28,10185,2,0
22,18333,3,0
53,92774,6,0
64,32003,4,0
58,82000,8,0
41,214939,11,1
29,5832,3,0
37,35056,2,0
25,70000,6,1
64,141779,4,1
26,17050,2,0
59,44000,3,1
21,82117,3,0
67,333,2,0
45,98442,0,0
47,67673,6,1
27,76445,3,0
31,22000,0,0
34,31000,2,1
27,57719,0,0
40,15689,7,0
26,26305,0,0
57,145496,10,1
55,241225,10,1
36,100445,6,1
70,78692,1,0
18,59000,4,1
26,98773,6,0
44,95467,12,0
69,56000,4,1
54,97152,4,0
59,51000,4,1
55,75467,1,0
38,117276,6,1
68,64333,6,1
63,47000,1,1
29,61000,0,1
25,87058,4,0
70,15943,1,0
32,31932,6,0
21,41725,3,0
45,26146,0,0
54,24251,4,0
48,56000,2,1
55,39877,1,0
28,1388,2,0
43,37394,0,0
24,62863,0,0
36,37000,3,0
37,69245,7,1
63,139589,4,0
19,1088,0,0
65,71723,5,0
69,84520,0,0
49,80445,7,0
20,47350,3,0
55,3922,4,0
22,6445,0,0
68,39543,5,0
38,54225,5,1
41,150599,7,1
31,10932,0,0
34,333,2,0
47,26726,4,0
70,20018,2,0
25,298912,6,1
43,30076,4,0
56,18333,10,0
28,299800,11,1
28,94873,3,0
42,92445,9,0
67,73742,6,0
53,34887,2,0
52,222,0,0
62,94350,0,0
67,12711,0,0
40,30510,4,0
66,96075,6,0
42,28778,3,1
53,39454,5,0
50,21682,6,0
25,0,0,0
48,87816,6,0
42,38893,0,0
56,2034,4,0
46,119202,9,1
21,19574,0,0
64,26457,6,0
60,0,0,0
18,54445,7,0
43,57445,3,1
24,2256,0,0
33,20491,6,0
36,58711,0,0
71,232827,12,1
58,24467,6,0
27,14312,1,0
19,70245,6,1
64,94734,5,0
36,333,2,0
67,65778,3,0
64,119424,8,1
36,27907,6,0
72,42640,2,0
44,21813,1,0
43,59071,6,0
63,78949,1,0
65,93182,3,0
57,52778,3,0
20,66912,1,1
63,91279,1,0
36,189149,3,0
52,51800,6,0
67,71153,6,0
57,121445,3,1
38,62827,6,0
43,28000,8,0
68,5716,0,0
66,555,0,0
22,22292,0,0
61,37229,0,0
34,5376,0,0
40,55445,2,1
53,11480,5,0
45,48778,0,0
48,175653,3,1
48,48414,2,0
51,52282,2,0
46,88319,7,1
74,4186,6,0
47,78773,3,0
23,8906,6,0
35,78170,3,0
69,81716,7,0
20,30445,2,1
46,68983,3,0
23,20245,7,0
36,65000,6,1
70,69333,2,1
40,27444,8,0
67,91000,6,1
24,66445,1,1
18,117307,7,0
26,76467,5,0
59,122000,6,1
55,217014,8,1
64,30000,10,0
55,104000,9,0
58,125737,9,1
38,34467,1,0
44,57445,2,1
44,74127,6,0
32,35365,1,0
61,10333,4,0
56,35110,3,0
31,22000,0,0
50,34982,3,0
34,15925,0,0
47,28778,5,0
33,18006,0,0
69,68000,0,1
35,20783,2,0
54,39333,2,1
42,77135,0,0
50,59000,4,1
39,122809,11,1
48,30000,6,0
52,62947,2,0
55,97088,4,0
44,96519,1,0
44,89417,1,0
64,107807,6,1
49,118912,4,1
25,10664,2,0
41,117809,7,1
24,2415,2,0
48,58291,4,0
63,58445,0,1
49,44458,6,1
63,31000,5,1
58,77000,2,1
66,37034,7,0
56,33053,2,0
72,35123,6,0
24,63042,0,0
34,45805,5,0
46,36000,0,0
61,3590,6,0
26,9000,2,0
58,5641,6,0
20,60467,2,1
47,87594,5,0
58,48050,3,0
33,68368,6,0
62,61000,6,1
74,20987,4,0
72,72333,4,1
47,248965,12,1
39,0,0,0
30,300000,10,1
31,47902,4,0
44,41489,0,0
56,16445,1,0
33,26912,3,0
35,32333,4,0
70,218370,8,1
60,225931,10,1
52,62445,3,0
42,36146,4,0
60,79000,4,0
55,131066,11,1
70,31033,6,0
52,182598,12,1
55,17467,0,0
49,95642,6,0
21,4301,2,0
38,67778,6,1
46,32000,6,0
71,71000,2,1
44,70927,0,0
49,35872,1,0
69,91873,7,0
35,38000,5,0
61,52345,5,0
58,21000,9,0
62,117958,4,1
69,41467,1,1
48,12333,11,0
73,1789,2,0
46,48000,6,0
64,133148,5,0
54,67000,8,1
41,74173,4,0
53,67923,2,0
64,65333,8,1
45,52445,1,0
24,60000,2,1
70,60445,4,1
64,58445,5,0
48,12333,11,0
59,222,0,0
28,24742,0,0
46,39759,2,0
59,81501,12,1
30,20445,4,0
39,25445,3,0
60,84000,8,0
72,27771,3,0
37,41000,7,0
51,11775,6,0
43,14862,0,0
69,54817,1,0
47,92640,10,1
19,49027,0,0
47,53333,7,0
61,87678,3,0
44,36811,3,0
56,123000,10,1
58,0,0,0
20,97917,3,0
52,14000,6,0
28,0,0,0
54,10777,6,0
61,52896,0,0
46,235535,11,1
62,9333,2,0
57,23082,2,0
34,7127,0,0
34,21333,8,0
31,39038,2,0
69,1907,7,0
37,94008,5,0
36,14959,5,0
59,52445,3,1
64,92630,6,0
19,74709,0,0
52,63445,3,0
22,27566,2,0
18,233073,0,0
70,67333,8,1
39,333,2,0
70,42369,1,0
54,17000,9,0
67,81581,2,0
71,333,2,0
22,25863,0,0
29,31853,4,0
42,135497,6,1
65,71030,1,0
48,75350,2,0
28,0,0,0
28,23000,3,0
25,34785,0,0
42,42000,5,0
58,18467,4,0
67,28257,2,0
40,8825,12,1
41,85809,8,0
76,26201,7,0
34,199988,8,0
61,6333,5,0
52,16000,7,0
45,50333,5,0
71,137239,9,1
70,131660,8,0
46,79263,4,0
72,65333,4,1
45,167033,9,1
34,84968,6,0
58,82333,9,0
25,34000,6,1
47,96000,0,0
57,20333,6,0
60,92708,3,0
58,22000,6,0
61,53000,6,1
67,205039,12,1
52,116383,3,1
34,9101,2,0
48,93445,6,0
31,25732,0,0
52,64000,6,1
62,162082,12,1
20,28047,3,0
59,46467,3,1
35,24385,3,0
53,63169,3,0
52,58445,0,0
38,59266,2,0
29,1757,2,0
45,29840,5,0
34,38000,6,0
64,32445,3,1
39,92562,0,0
43,226333,4,1
40,75112,0,0
20,8449,0,0
63,68000,3,1
53,77000,5,0
72,72366,5,0
67,90830,8,0
34,52352,0,0
27,25508,4,0
59,198288,11,1
48,15187,3,0
27,21999,0,0
37,37000,2,0
59,58000,5,1
41,48480,4,0
39,68000,7,1
38,33000,1,0
38,28666,2,0
29,33830,7,0
26,15437,3,0
60,86788,6,0
54,63502,5,0
46,190668,11,1
36,42,1,0
65,54691,7,1
67,15696,0,0
67,185573,12,1
50,14467,5,0
69,94000,8,1
28,53727,6,0
64,60445,7,1
25,14251,2,0
39,244881,9,1
45,109180,9,1
37,67135,4,0
44,82844,5,0
23,8333,4,0
60,78345,3,0
41,71000,9,1
66,43467,5,1
47,10445,2,0
43,27778,6,0
55,63158,6,1
24,21605,0,0
35,38000,5,0
24,6998,0,0
29,302467,11,1
48,53333,6,0
40,69603,5,0
46,45019,4,0
53,79547,8,1
23,74378,6,0
48,144539,7,1
18,1190,0,0
74,94000,6,1
56,9000,0,0
56,78333,8,0
70,68514,9,1
56,75445,0,0
51,47778,1,0
47,71000,6,1
43,92147,2,1
58,33020,6,0
35,40333,4,0
40,27000,4,0
33,64819,3,0
40,42778,2,0
53,71630,5,0
21,29720,0,0
66,31467,7,0
29,76149,5,0
54,120000,8,1
58,216837,6,1
42,67445,2,1
74,68467,1,1
26,74000,5,0
30,12599,4,0
48,99220,8,1
46,80796,1,0
49,3721,3,0
49,41666,4,0
28,36281,1,0
48,29349,2,0
35,40458,3,0
20,1171,2,0
67,39467,3,1
53,201572,8,1
39,70167,6,0
22,54024,3,0
19,22048,2,0
45,38467,1,0
60,108940,8,1
38,38467,0,0
58,108385,5,1
36,81300,4,0
70,18574,6,0
28,61000,2,1
69,36009,1,0
24,7444,0,0
22,27833,3,0
70,57261,5,0
59,55467,0,1
30,46333,12,1
22,55467,7,0
65,68000,8,1
17,18077,0,0
56,0,0,0
23,11000,0,0
48,185434,6,1
70,49279,0,0
42,53569,4,0
72,2423,2,0
59,28912,6,0
50,73123,2,0
71,84393,5,0
48,40018,5,0
27,51948,1,0
38,64481,7,1
54,77333,7,0
65,41308,1,0
34,72169,2,0
37,83758,4,0
28,3289,0,0
30,2928,0,0
34,40111,3,0
45,219532,12,1
63,112408,6,0
24,16415,0,0
20,74769,3,0
33,1560,0,0
57,4000,2,0
68,184974,3,1
47,44000,3,0
63,179170,7,1
67,33333,8,1
58,30730,0,0
66,55000,4,1
38,107650,6,1
28,15992,6,0
62,136572,12,1
39,57492,8,1
73,53474,6,0
64,51642,12,1
32,34571,5,0
51,90373,0,0
33,87422,3,0
27,45445,7,1
63,66000,6,0
69,38467,0,1
52,18000,11,0
45,14245,9,0
40,35778,1,0
72,18061,3,0
56,99661,3,0
24,11333,2,0
40,160159,8,1
56,0,0,0
26,18445,0,0
65,144054,10,1
72,71333,4,1
60,98194,6,1
50,85007,5,0
46,73071,8,0
28,39244,0,0
29,32445,3,1
50,13000,5,0
20,52263,5,0
29,73348,6,0
32,38420,0,0
53,112778,3,1
66,229800,7,1
43,201956,6,0
72,47377,0,0
60,6000,3,0
47,11416,0,0
75,94333,8,1
60,39912,4,0
32,33000,5,1
35,62386,0,0
64,43093,5,0
32,35000,4,0
69,191966,12,1
34,9886,0,0
29,28199,1,0
64,65333,8,1
52,11615,9,0
32,29333,3,1
58,21466,3,0
52,128675,6,0
53,64333,8,1
52,50250,1,0
65,61245,0,1
48,57000,2,1
26,19373,0,0
18,13308,1,0
18,12366,0,0
73,49515,8,0
60,51467,5,1
36,78503,5,0
54,15333,8,0
35,0,0,0
27,8269,0,0
33,19632,0,0
43,102000,7,1
55,92668,9,1
52,44595,1,0
44,98000,9,1
68,25180,0,0
27,60000,10,0
53,68000,10,1
70,64333,12,1
44,54222,5,0
31,81680,1,0
64,195119,10,1
69,64238,1,0
36,57070,2,0
55,4469,4,0
41,53622,3,0
74,25646,4,0
43,25639,1,0
56,32778,3,0
63,0,2,0
23,60000,3,1
71,72144,4,0
34,27271,4,0
29,20468,2,0
26,75467,5,0
60,16712,1,0
20,5333,3,0
74,35577,7,0
69,333,2,0
20,91959,6,0
48,55075,0,0
56,13420,4,0
59,131645,8,1
39,13778,8,0
53,18467,3,0
26,23000,4,0
45,32915,6,0
23,27132,0,0
58,94070,4,0
35,18561,2,0
30,94095,6,0
57,2211,2,0
33,99182,5,0
60,80882,0,0
33,88731,7,0
44,34778,0,0
75,37362,3,0
40,132610,3,1
59,37467,6,0
32,24000,1,0
61,60434,7,1
47,29016,0,0
59,8445,0,0
33,3279,2,0
32,13219,2,0
29,21426,0,0
36,66467,6,1
26,31844,6,0
50,36205,3,0
21,10333,2,0
38,36912,0,0
44,96308,6,1
46,37333,4,0
53,13333,8,0
71,92000,5,1
31,36049,0,0
68,69318,2,0
27,31147,0,0
25,19829,1,0
46,96581,0,0
68,15155,2,0
46,89421,5,0
25,66778,3,1
44,65131,2,0
23,4421,4,0
69,30778,6,0
64,23000,3,0
60,76243,3,1
67,4099,4,0
23,60000,5,1
68,160602,11,1
69,56110,0,0
19,53818,2,0
20,0,0,0
45,94399,9,1
48,232227,5,1
30,6825,0,0
33,69191,4,0
22,26693,0,0
31,43817,0,0
21,89610,0,0
32,40494,5,0
49,48467,2,0
25,35809,2,0
60,198266,9,1
43,42000,3,0
55,2445,0,0
55,56912,0,1
34,20450,0,0
27,68980,0,0
29,22966,0,0
61,90472,3,0
68,65333,4,1
29,16333,4,0
52,90954,4,1
44,27487,8,0
64,69445,1,1
38,106942,6,1
40,32151,0,0
42,95167,6,0
40,37467,3,0
59,60348,5,0
34,77170,1,0
70,90191,11,1
32,25333,4,0
23,96641,3,0
57,94332,1,0
22,74445,5,0
57,17000,5,0
57,49000,0,0
46,192364,6,1
41,43000,3,0
45,93000,11,0
36,64806,0,0
27,26860,5,0
58,6401,1,0
60,43083,1,0
33,37445,2,0
64,180215,7,0
59,56327,1,0
75,3311,7,0
34,24052,1,0
55,78000,6,0
48,85032,2,0
55,114245,0,1
25,555,0,0
39,40202,5,0
23,22214,2,0
66,29068,2,0
30,6596,0,0
58,57374,6,0
62,17065,0,0
34,10333,11,0
57,69036,11,1
71,67051,1,0
55,148030,7,1
74,98598,6,0
23,61000,2,1
58,217001,7,1
39,40000,4,0
77,67000,10,1
57,111000,0,1
69,99394,7,0
31,33000,6,1
49,255333,12,1
55,125329,12,1
29,6497,0,0
30,73535,0,0
25,2893,0,0
47,16044,5,0
59,177427,9,1
56,19333,10,0
50,98828,6,1
64,49000,6,1
20,12921,0,0
34,184381,2,0
49,52000,1,1
47,15445,7,0
49,48747,4,0
35,3188,0,0
46,96883,4,0
47,112284,7,1
61,53000,5,0
56,3394,3,0
60,126333,12,1
25,12425,0,0
65,70656,2,0
23,18000,0,0
56,18000,7,0
29,19736,4,0
33,9695,0,0
69,69333,4,1
61,68362,0,0
55,21888,6,0
45,2684,4,0
48,64800,10,1
57,59739,3,0
58,162139,12,1
64,92263,3,0
51,32000,7,0
74,4155,8,0
47,15145,6,0
24,3850,4,0
19,55778,9,0
31,25000,2,0
45,89088,3,0
37,153002,4,1
55,6464,0,0
22,33007,8,0
30,81333,12,0
32,49000,11,1
22,23010,2,0
33,25000,2,0
54,99174,4,0
60,85333,11,0
70,40482,9,1
37,98250,4,0
37,25333,6,1
19,51847,2,0
50,61853,5,1
34,26860,0,0
45,105820,12,1
36,64055,3,0
62,24872,2,0
23,52222,4,0
74,13012,1,0
44,25972,3,0
72,84615,6,0
34,33078,3,0
67,65537,12,1
45,82301,3,1
64,127000,9,1
43,48031,4,0
60,0,0,0
54,90024,2,0
31,24445,0,0
56,200480,8,1
64,32702,2,0
55,1333,4,0
44,148560,8,1
18,56467,0,1
66,68800,3,1
57,119574,9,1
46,49153,1,0
47,28234,2,0
21,8351,3,0
33,36248,6,0
63,120807,12,1
21,59445,0,1
64,4333,2,0
55,63333,8,0
39,41000,4,0
68,39445,1,1
68,72573,4,0
47,35467,0,0
28,33497,5,0
75,46445,2,1
50,84993,0,0
41,49473,12,1
36,98181,1,0
25,10776,2,0
52,85964,6,0
34,33335,0,0
58,231120,10,1
62,8476,4,0
49,15000,10,0
61,15981,2,0
56,91363,3,0
70,901,0,0
21,70445,5,1
55,32445,1,0
19,154099,9,0
65,23333,5,0
38,0,0,0
42,154843,8,1
57,-1000,0,0
77,44000,4,1
28,31084,6,0
55,51333,6,0
44,55499,7,1
23,10000,0,0
56,35508,0,0
66,97184,1,0
42,55091,8,1
24,19572,4,0
56,20000,4,0
38,49432,3,0
45,11445,6,0
27,95945,2,0
57,122912,3,1
39,14486,5,0
21,4000,0,0
52,15723,6,0
28,23399,0,0
61,49216,3,1
65,37043,6,0
25,34696,4,0
59,52800,7,1
72,42000,2,1
34,63777,5,1
30,11747,2,0
39,242246,7,1
73,9176,8,0
56,192263,12,1
21,42011,2,0
47,167588,12,1
47,93467,8,0
68,0,0,0
74,54746,6,0
67,51441,0,0
66,44689,2,0
31,45207,2,0
52,18000,12,0
68,106890,10,1
39,25947,0,0
56,88404,0,0
20,20062,3,0
43,77009,3,0
36,28800,7,1
31,6210,4,0
37,150982,9,0
39,55965,0,0
68,222634,9,1
27,74000,8,1
56,333,2,0
57,37964,6,0
46,95778,9,0
57,19000,10,0
45,141008,12,1
39,222,0,0
24,51588,4,0
26,24000,4,0
23,23484,0,0
29,53267,0,0
60,64246,10,1
66,47268,3,0
59,47445,1,1
52,98696,11,1
38,97337,6,0
63,30778,9,0
60,96111,4,0
41,63742,5,0
32,44039,0,0
29,81994,5,0
52,0,0,0
30,82300,8,0
28,19000,0,0
69,61445,5,1
41,67492,6,0
59,17333,6,0
55,64451,1,0
46,71501,2,0
59,84000,9,0
33,91481,7,0
67,71211,5,0
73,3822,6,0
52,216126,3,1
28,21916,2,0
65,30000,9,0
43,84418,4,0
71,82061,1,0
67,42013,3,0
23,3500,4,0
65,38445,2,0
65,58333,10,1
23,88987,4,0
23,66467,3,1
30,0,0,0
43,226495,3,1
38,91024,3,0
24,11872,2,0
38,68000,8,1
24,28912,0,1
27,79940,0,1
39,81309,12,1
68,36394,2,0
28,44445,6,1
49,11000,6,0
61,91206,4,0
35,11334,2,0
59,97448,2,0
59,45467,3,1
33,60198,4,0
65,69000,8,0
41,27000,2,1
40,242066,7,1
68,38874,0,0
51,115791,2,0
29,21853,0,0
70,73333,7,1
21,10296,0,0
20,8053,0,0
47,50445,4,0
28,38610,1,0
67,61800,2,1
64,50000,6,1
28,89040,4,0
47,40631,5,0
30,44548,2,0
74,14465,4,0
59,41480,0,0
36,47333,9,1
19,9778,0,0
57,8333,2,0
36,92465,1,0
46,84477,0,0
51,94333,11,0
46,26000,4,0
41,76699,3,0
26,57333,10,0
52,80000,9,0
70,40000,4,1
46,92242,3,1
73,92334,2,0
38,63775,12,1
47,118669,5,1
27,75800,7,0
56,4897,0,0
24,11000,4,0
20,35280,1,0
36,301333,10,1
54,98856,10,1
57,2819,7,0
34,132796,5,0
41,66000,4,1
39,27714,0,0
50,81682,9,1
55,72852,8,0
28,14080,0,0
67,31445,0,1
25,87277,6,0
55,40081,0,0
59,2973,0,0
43,53445,0,1
27,38681,0,0
60,64602,0,0
25,52245,0,0
71,26068,4,0
50,176208,6,1
30,26877,0,0
52,37778,0,0
61,139034,1,0
50,78000,9,1
25,42445,5,1
66,28110,2,0
45,122789,4,1
37,34223,4,0
36,28692,2,0
43,55313,9,1
59,26412,0,0
27,8316,0,0
28,82529,5,0
29,20333,10,0
42,49445,0,0
44,29000,3,1
33,27161,7,0
27,191249,8,0
17,60531,0,0
46,186098,12,1
53,1363,2,0
61,144355,5,1
26,93960,8,0
69,52000,3,1
25,9297,0,0
40,0,0,0
62,35531,6,0
57,55297,1,0
70,69000,6,0
58,50245,7,1
35,21918,9,0
64,230592,6,1
55,29822,4,0
59,174711,6,1
68,555,0,0
59,5430,0,0
42,36333,4,0
60,81055,5,0
69,39126,6,0
39,36563,5,0
62,89719,4,0
37,21196,2,0
50,4054,5,0
30,96029,3,0
60,48333,10,1
44,51000,3,0
47,13000,9,0
26,33000,5,1
61,52480,0,0
33,44410,0,0
28,21640,6,0
66,10619,1,0
28,68158,2,0
68,58333,9,0
17,5445,0,0
30,39799,3,0
50,70992,5,0
74,85778,1,0
61,46445,0,1
43,69000,6,1
64,204151,7,1
41,14000,8,0
36,25000,4,1
61,54747,5,0
76,42855,5,0
62,171868,8,1
47,45172,2,0
77,47000,5,1
58,95596,8,0
68,73500,4,0
50,246989,4,0
75,68445,0,1
64,115881,6,1
76,94333,7,1
31,40132,5,0
61,62896,0,0
67,128977,12,1
31,89840,7,1
29,86548,6,0
69,13266,2,0
44,35445,0,0
51,69351,3,0
28,73000,7,1
60,71691,3,0
21,1606,7,0
26,28752,0,0
72,49834,0,0
62,83914,1,0
35,8122,0,0
22,57333,5,1
22,10778,0,0
49,90252,4,1
60,27159,4,0
20,3000,0,0
66,142334,7,1
61,83684,2,0
22,43182,8,0
58,48693,2,0
50,51333,9,0
62,64652,3,0
26,30496,0,0
48,86299,7,0
35,28146,0,0
57,26459,1,0
42,94972,5,1
33,11696,0,0
73,8578,6,0
57,48333,5,1
27,57876,3,0
48,73027,0,0
58,1778,1,0
32,90173,9,1
25,33157,1,0
36,39467,3,0
48,127809,3,0
30,23861,0,0
22,19108,2,0
51,133420,3,0
63,117229,3,1
33,87069,4,0
56,62026,2,0
22,60778,1,1
29,56899,3,0
61,182115,4,1
52,555,0,0
34,54355,2,0
51,112467,3,1
71,92016,3,0
60,48333,10,1
73,55352,0,0
29,49485,8,0
50,161382,8,1
20,41503,2,0
57,86000,12,0
22,5030,2,0
70,93000,7,1
53,213686,9,1
49,95750,2,0
38,158470,8,1
43,118364,10,1
39,51416,2,0
18,10528,0,0
32,32912,0,0
37,333,2,0
25,84782,4,0
59,25000,7,0
32,65022,4,0
47,85563,8,1
36,188250,3,1
39,24333,4,0
51,103333,12,1
18,5663,0,0
30,19000,5,0
25,18735,0,0
36,96334,3,0
62,238328,12,1
35,215191,8,0
35,10070,0,0
67,25720,5,0
59,18445,2,0
35,49445,6,1
31,24891,1,0
35,28046,0,0
